Date,Open,High,Low,Close
1/27/11 19:00,0.9891,0.99058,0.98855,0.98981
1/27/11 23:00,0.98981,0.99278,0.98928,0.99252
1/28/11 3:00,0.99252,0.99857,0.99247,0.99571
1/28/11 7:00,0.99571,0.99821,0.99114,0.9944
1/28/11 11:00,0.9944,0.99444,0.99072,0.99269
1/30/11 15:00,0.99269,0.99269,0.98663,0.99071
1/30/11 19:00,0.99071,0.9954,0.99011,0.9949
1/30/11 23:00,0.9949,0.99661,0.99184,0.99256
1/31/11 3:00,0.99256,0.99631,0.99236,0.99587
1/31/11 7:00,0.99587,0.99894,0.9943,0.99822
1/31/11 11:00,0.99822,0.99852,0.99575,0.99725
1/31/11 15:00,0.99725,0.99858,0.99632,0.99818
1/31/11 19:00,0.99818,1.0039,0.9976,1.00327
1/31/11 23:00,1.00327,1.00619,1.00171,1.00575
2/1/11 3:00,1.00575,1.00853,1.00491,1.00731
2/1/11 7:00,1.00731,1.01473,1.00576,1.01452
2/1/11 11:00,1.01452,1.01482,1.0111,1.01123
2/1/11 15:00,1.01123,1.01301,1.01003,1.01233
2/1/11 19:00,1.01233,1.01341,1.01115,1.01123
2/1/11 23:00,1.01123,1.01271,1.0104,1.01121
2/2/11 3:00,1.01121,1.01202,1.00756,1.00876
2/2/11 7:00,1.00876,1.00893,1.00555,1.00746
2/2/11 11:00,1.00746,1.01093,1.0061,1.01008
2/2/11 15:00,1.01008,1.01209,1.00883,1.01179
2/2/11 19:00,1.01179,1.01209,1.00921,1.01006
2/2/11 23:00,1.01006,1.01442,1.00975,1.0135
2/3/11 3:00,1.0135,1.01424,1.01171,1.01236
2/3/11 7:00,1.01236,1.01543,1.00829,1.01503
2/3/11 11:00,1.01503,1.01633,1.01241,1.01507
2/3/11 15:00,1.01507,1.01957,1.01395,1.01882
2/3/11 19:00,1.01882,1.01905,1.0181,1.01831
2/3/11 23:00,1.01831,1.01951,1.01772,1.01844
2/4/11 3:00,1.01844,1.01932,1.01521,1.01747
2/4/11 7:00,1.01747,1.02003,1.01123,1.01133
2/4/11 11:00,1.01133,1.01443,1.01112,1.01395
2/6/11 15:00,1.01395,1.01395,1.01049,1.01365
2/6/11 19:00,1.01365,1.01502,1.01305,1.01483
2/6/11 23:00,1.01483,1.0158,1.01212,1.01316
2/7/11 3:00,1.01316,1.01576,1.01111,1.01336
2/7/11 7:00,1.01336,1.0161,1.01282,1.01354
2/7/11 11:00,1.01354,1.01593,1.01296,1.01334
2/7/11 15:00,1.01334,1.01365,1.01161,1.01227
2/7/11 19:00,1.01227,1.01599,1.01221,1.0156
2/7/11 23:00,1.0156,1.01892,1.01494,1.01737
2/8/11 3:00,1.01737,1.01834,1.01144,1.01368
2/8/11 7:00,1.01368,1.01871,1.01341,1.01751
2/8/11 11:00,1.01751,1.01763,1.0142,1.01455
2/8/11 15:00,1.01455,1.01518,1.0135,1.0136
2/8/11 19:00,1.0136,1.0142,1.01298,1.01307
2/8/11 23:00,1.01307,1.01431,1.00951,1.01035
2/9/11 3:00,1.01035,1.01181,1.00921,1.01036
2/9/11 7:00,1.01036,1.01396,1.00883,1.01111
2/9/11 11:00,1.01111,1.01322,1.00933,1.01238
2/9/11 15:00,1.01238,1.01395,1.00759,1.00885
2/9/11 19:00,1.00885,1.00892,1.00667,1.00685
2/9/11 23:00,1.00685,1.00735,1.00312,1.00351
2/10/11 3:00,1.00351,1.00586,1.00218,1.00293
2/10/11 7:00,1.00293,1.00664,1.00093,1.00442
2/10/11 11:00,1.00442,1.00547,1.00293,1.00442
2/10/11 15:00,1.00442,1.00442,0.99792,0.9987
2/10/11 19:00,0.9987,1.00115,0.99742,0.99747
2/10/11 23:00,0.99747,0.99914,0.99665,0.99779
2/11/11 3:00,0.99779,1.00091,0.99603,0.99922
2/11/11 7:00,0.99922,1.00326,0.99773,0.99997
2/11/11 11:00,0.99997,1.00267,0.99973,1.00186
2/13/11 15:00,1.00186,1.00381,0.9979,1.00342
2/13/11 19:00,1.00342,1.00642,1.0034,1.0057
2/13/11 23:00,1.0057,1.00741,1.00226,1.00251
2/14/11 3:00,1.00251,1.00301,1.0003,1.0018
2/14/11 7:00,1.0018,1.00395,1.00116,1.00383
2/14/11 11:00,1.00383,1.00389,1.00215,1.00266
2/14/11 15:00,1.00266,1.00511,1.00184,1.00468
2/14/11 19:00,1.00468,1.0058,1.00385,1.00464
2/14/11 23:00,1.00464,1.00481,1.00016,1.00218
2/15/11 3:00,1.00218,1.00394,0.99854,0.99989
2/15/11 7:00,0.99989,1.00053,0.99771,0.99996
2/15/11 11:00,0.99996,0.99996,0.99439,0.99618
2/15/11 15:00,0.99618,0.99886,0.99592,0.99875
2/15/11 19:00,0.99875,1.00091,0.99803,0.99822
2/15/11 23:00,0.99822,1.0017,0.99676,1.00021
2/16/11 3:00,1.00021,1.00112,0.99701,0.99759
2/16/11 7:00,0.99759,1.00041,0.99691,0.99882
2/16/11 11:00,0.99882,1.00561,0.99853,1.00295
2/16/11 15:00,1.00295,1.0052,1.0018,1.00429
2/16/11 19:00,1.00429,1.0047,1.0028,1.00295
2/16/11 23:00,1.00295,1.00551,1.00266,1.00362
2/17/11 3:00,1.00362,1.00759,1.00224,1.00486
2/17/11 7:00,1.00486,1.01301,1.00386,1.01223
2/17/11 11:00,1.01223,1.01293,1.01113,1.01165
2/17/11 15:00,1.01165,1.01235,1.01081,1.01103
2/17/11 19:00,1.01103,1.01301,1.01085,1.01266
2/17/11 23:00,1.01266,1.01381,1.01101,1.01121
2/18/11 3:00,1.01121,1.01171,1.00881,1.01098
2/18/11 7:00,1.01098,1.01572,1.01033,1.01452
2/18/11 11:00,1.01452,1.01579,1.01366,1.01462
2/20/11 15:00,1.01462,1.01513,1.0122,1.01293
2/20/11 19:00,1.01293,1.01318,1.01147,1.01246
2/20/11 23:00,1.01246,1.01349,1.00956,1.00973
2/21/11 3:00,1.00973,1.01141,1.00936,1.01093
2/21/11 7:00,1.01093,1.01143,1.00736,1.00869
2/21/11 11:00,1.00869,1.00992,1.00862,1.00911
2/21/11 15:00,1.00911,1.0095,1.00408,1.00602
2/21/11 19:00,1.00602,1.00665,1.00087,1.00265
2/21/11 23:00,1.00265,1.00372,0.99846,1.00151
2/22/11 3:00,1.00151,1.00452,0.99927,1.00354
2/22/11 7:00,1.00354,1.00387,0.99758,0.99844
2/22/11 11:00,0.99844,0.99983,0.99667,0.99856
2/22/11 15:00,0.99856,1.0034,0.99827,1.00245
2/22/11 19:00,1.00245,1.00322,1.00127,1.00222
2/22/11 23:00,1.00222,1.00593,1.00071,1.0026
2/23/11 3:00,1.0026,1.00434,1.00134,1.00208
2/23/11 7:00,1.00208,1.00246,0.99855,0.99939
2/23/11 11:00,0.99939,1.00319,0.99823,1.00197
2/23/11 15:00,1.00197,1.00571,1.001,1.00552
2/23/11 19:00,1.00552,1.00831,1.0054,1.00591
2/23/11 23:00,1.00591,1.00671,1.00012,1.00598
2/24/11 3:00,1.00598,1.00822,1.0046,1.0077
2/24/11 7:00,1.0077,1.01233,1.00708,1.00873
2/24/11 11:00,1.00873,1.01052,1.00683,1.00855
2/24/11 15:00,1.00855,1.012,1.0085,1.01141
2/24/11 19:00,1.01141,1.0137,1.01082,1.01188
2/24/11 23:00,1.01188,1.01343,1.00907,1.01084
2/25/11 3:00,1.01084,1.01571,1.01006,1.01454
2/25/11 7:00,1.01454,1.01645,1.01321,1.01531
2/25/11 11:00,1.01531,1.01773,1.01496,1.01742
2/27/11 15:00,1.01742,1.01742,1.012,1.01319
2/27/11 19:00,1.01319,1.01835,1.01295,1.01745
2/27/11 23:00,1.01745,1.01871,1.01476,1.01542
2/28/11 3:00,1.01542,1.01834,1.01352,1.01793
2/28/11 7:00,1.01793,1.01932,1.0168,1.01777
2/28/11 11:00,1.01777,1.01911,1.01654,1.01852
2/28/11 15:00,1.01852,1.02023,1.01745,1.01833
2/28/11 19:00,1.01833,1.0189,1.01494,1.01635
2/28/11 23:00,1.01635,1.01901,1.01557,1.01867
3/1/11 3:00,1.01867,1.01971,1.01702,1.0182
3/1/11 7:00,1.0182,1.01868,1.01526,1.01599
3/1/11 11:00,1.01599,1.01633,1.01243,1.0131
3/1/11 15:00,1.0131,1.01531,1.01052,1.01053
3/1/11 19:00,1.01053,1.01125,1.00853,1.00991
3/1/11 23:00,1.00991,1.01222,1.00904,1.0119
3/2/11 3:00,1.0119,1.0148,1.01174,1.0135
3/2/11 7:00,1.0135,1.01824,1.01348,1.01668
3/2/11 11:00,1.01668,1.01733,1.01546,1.01665
3/2/11 15:00,1.01665,1.01682,1.01481,1.01535
3/2/11 19:00,1.01535,1.0174,1.01426,1.01705
3/2/11 23:00,1.01705,1.01801,1.01511,1.01669
3/3/11 3:00,1.01669,1.0189,1.01511,1.01718
3/3/11 7:00,1.01718,1.01718,1.01255,1.01416
3/3/11 11:00,1.01416,1.01637,1.01315,1.01435
3/3/11 15:00,1.01435,1.01435,1.01137,1.01251
3/3/11 19:00,1.01251,1.0143,1.01171,1.0142
3/3/11 23:00,1.0142,1.01449,1.01207,1.01288
3/4/11 3:00,1.01288,1.01452,1.00752,1.00882
3/4/11 7:00,1.00882,1.01293,1.00856,1.01127
3/4/11 11:00,1.01127,1.01392,1.01116,1.01376
3/6/11 15:00,1.01376,1.0159,1.0129,1.0133
3/6/11 19:00,1.0133,1.01422,1.01175,1.01314
3/6/11 23:00,1.01314,1.01702,1.01182,1.01634
3/7/11 3:00,1.01634,1.01851,1.0155,1.01607
3/7/11 7:00,1.01607,1.01722,1.01003,1.01013
3/7/11 11:00,1.01013,1.01207,1.0091,1.01165
3/7/11 15:00,1.01165,1.01325,1.01132,1.01188
3/7/11 19:00,1.01188,1.0127,1.0106,1.01149
3/7/11 23:00,1.01149,1.0134,1.00999,1.0114
3/8/11 3:00,1.0114,1.01172,1.00746,1.00881
3/8/11 7:00,1.00881,1.01183,1.00536,1.01043
3/8/11 11:00,1.01043,1.01143,1.0094,1.00959
3/8/11 15:00,1.00959,1.01041,1.00691,1.00752
3/8/11 19:00,1.00752,1.00804,1.00602,1.00725
3/8/11 23:00,1.00725,1.01001,1.00645,1.00953
3/9/11 3:00,1.00953,1.01323,1.00896,1.01207
3/9/11 7:00,1.01207,1.01283,1.00893,1.01018
3/9/11 11:00,1.01018,1.01161,1.00947,1.01045
3/9/11 15:00,1.01045,1.01175,1.00638,1.00865
3/9/11 19:00,1.00865,1.0101,1.00345,1.00533
3/9/11 23:00,1.00533,1.00552,1.00216,1.00406
3/10/11 3:00,1.00406,1.00463,1.00097,1.00221
3/10/11 7:00,1.00221,1.00292,0.99911,1.00178
3/10/11 11:00,1.00178,1.00252,0.99906,1.0005
3/10/11 15:00,1.0005,1.00392,1.00042,1.00252
3/10/11 19:00,1.00252,1.00412,1.00162,1.0019
3/10/11 23:00,1.0019,1.0019,0.99685,0.99922
3/11/11 3:00,0.99922,1.00226,0.99763,1.00219
3/11/11 7:00,1.00219,1.0131,1.00142,1.01239
3/11/11 11:00,1.01239,1.01586,1.01163,1.01521
3/13/11 15:00,1.01521,1.01521,1.0082,1.0102
3/13/11 19:00,1.0102,1.01055,1.00628,1.00763
3/13/11 23:00,1.00763,1.0095,1.00682,1.0087
3/14/11 3:00,1.0087,1.01003,1.00637,1.00766
3/14/11 7:00,1.00766,1.00901,1.00471,1.00842
3/14/11 11:00,1.00842,1.01084,1.00809,1.00968
3/14/11 15:00,1.00968,1.01061,1.00627,1.00658
3/14/11 19:00,1.00658,1.00693,0.99252,0.99649
3/14/11 23:00,0.99649,0.9991,0.99262,0.99359
3/15/11 3:00,0.99359,0.99364,0.98154,0.98424
3/15/11 7:00,0.98424,0.99341,0.98332,0.9912
3/15/11 11:00,0.9912,0.99273,0.98806,0.99087
3/15/11 15:00,0.99087,0.9951,0.98752,0.99501
3/15/11 19:00,0.99501,0.99501,0.98889,0.99105
3/15/11 23:00,0.99105,0.99636,0.99042,0.99356
3/16/11 3:00,0.99356,0.99439,0.99013,0.99243
3/16/11 7:00,0.99243,0.99301,0.98272,0.98585
3/16/11 11:00,0.98585,0.98639,0.97617,0.9837
3/16/11 15:00,0.9837,0.9837,0.97026,0.97901
3/16/11 19:00,0.97901,0.98183,0.97812,0.97912
3/16/11 23:00,0.97912,0.98603,0.9791,0.98585
3/17/11 3:00,0.98585,0.9863,0.98072,0.98456
3/17/11 7:00,0.98456,0.9874,0.98086,0.98166
3/17/11 11:00,0.98166,0.98271,0.97909,0.98006
3/17/11 15:00,0.98006,0.99174,0.97809,0.98743
3/17/11 19:00,0.98743,0.99483,0.98714,0.99359
3/17/11 23:00,0.99359,0.9942,0.98992,0.99011
3/18/11 3:00,0.99011,0.99366,0.98913,0.99301
3/18/11 7:00,0.99301,0.99571,0.99071,0.99513
3/18/11 11:00,0.99513,0.99786,0.99476,0.99691
3/20/11 15:00,0.99691,0.9982,0.9939,0.99563
3/20/11 19:00,0.99563,1.0022,0.9955,1.00175
3/20/11 23:00,1.00175,1.00441,1.00136,1.00357
3/21/11 3:00,1.00357,1.00696,1.00321,1.00545
3/21/11 7:00,1.00545,1.00621,1.00334,1.00486
3/21/11 11:00,1.00486,1.00647,1.00377,1.00627
3/21/11 15:00,1.00627,1.00686,1.00414,1.00475
3/21/11 19:00,1.00475,1.00641,1.00372,1.00601
3/21/11 23:00,1.00601,1.01182,1.00561,1.01087
3/22/11 3:00,1.01087,1.01281,1.01063,1.01216
3/22/11 7:00,1.01216,1.01282,1.00911,1.01118
3/22/11 11:00,1.01118,1.01192,1.00983,1.01
3/22/11 15:00,1.01,1.01132,1.00675,1.00704
3/22/11 19:00,1.00704,1.01059,1.00643,1.01005
3/22/11 23:00,1.01005,1.01081,1.00756,1.00942
3/23/11 3:00,1.00942,1.01231,1.00827,1.00947
3/23/11 7:00,1.00947,1.0135,1.00757,1.01239
3/23/11 11:00,1.01239,1.01564,1.01171,1.0132
3/23/11 15:00,1.0132,1.01455,1.01155,1.01365
3/23/11 19:00,1.01365,1.0141,1.0122,1.0128
3/23/11 23:00,1.0128,1.01485,1.01127,1.01443
3/24/11 3:00,1.01443,1.01891,1.01442,1.01736
3/24/11 7:00,1.01736,1.02222,1.01641,1.02102
3/24/11 11:00,1.02102,1.02285,1.01938,1.021
3/24/11 15:00,1.021,1.0214,1.01865,1.01951
3/24/11 19:00,1.01951,1.021,1.0188,1.0206
3/24/11 23:00,1.0206,1.02521,1.0205,1.02179
3/25/11 3:00,1.02179,1.02541,1.02179,1.02256
3/25/11 7:00,1.02256,1.02941,1.02225,1.02406
3/25/11 11:00,1.02406,1.02585,1.02332,1.02539
3/27/11 15:00,1.02539,1.0263,1.02323,1.02509
3/27/11 19:00,1.02509,1.02668,1.02404,1.02596
3/27/11 23:00,1.02596,1.03141,1.02552,1.02878
3/28/11 3:00,1.02878,1.02954,1.02526,1.02721
3/28/11 7:00,1.02721,1.02976,1.02604,1.02781
3/28/11 11:00,1.02781,1.02811,1.02402,1.02436
3/28/11 15:00,1.02436,1.02524,1.02256,1.02356
3/28/11 19:00,1.02356,1.02562,1.02253,1.02549
3/28/11 23:00,1.02549,1.02715,1.02386,1.02528
3/29/11 3:00,1.02528,1.02542,1.02096,1.02295
3/29/11 7:00,1.02295,1.02691,1.02045,1.02593
3/29/11 11:00,1.02593,1.02961,1.02591,1.029
3/29/11 15:00,1.029,1.0318,1.0285,1.0293
3/29/11 19:00,1.0293,1.03328,1.02692,1.03245
3/29/11 23:00,1.03245,1.03331,1.02966,1.03052
3/30/11 3:00,1.03052,1.03231,1.02893,1.03057
3/30/11 7:00,1.03057,1.03373,1.03035,1.0331
3/30/11 11:00,1.0331,1.03343,1.03199,1.0327
3/30/11 15:00,1.0327,1.0347,1.03101,1.03452
3/30/11 19:00,1.03452,1.03462,1.03134,1.03345
3/30/11 23:00,1.03345,1.03421,1.03206,1.03391
3/31/11 3:00,1.03391,1.03611,1.03185,1.03272
3/31/11 7:00,1.03272,1.0364,1.03186,1.03583
3/31/11 11:00,1.03583,1.03731,1.03226,1.03285
3/31/11 15:00,1.03285,1.03391,1.0314,1.0324
3/31/11 19:00,1.0324,1.0355,1.03215,1.03444
3/31/11 23:00,1.03444,1.03503,1.03289,1.03472
4/1/11 3:00,1.03472,1.03676,1.03331,1.03499
4/1/11 7:00,1.03499,1.03882,1.03194,1.03796
4/1/11 11:00,1.03796,1.039,1.03708,1.03876
4/3/11 15:00,1.03876,1.0417,1.03829,1.04011
4/3/11 19:00,1.04011,1.04025,1.03794,1.0385
4/3/11 23:00,1.0385,1.03962,1.0373,1.03781
4/4/11 3:00,1.03781,1.03793,1.03617,1.03624
4/4/11 7:00,1.03624,1.0364,1.03361,1.03522
4/4/11 11:00,1.03522,1.03682,1.03392,1.0362
4/4/11 15:00,1.0362,1.03736,1.03434,1.03456
4/4/11 19:00,1.03456,1.03535,1.0312,1.03244
4/4/11 23:00,1.03244,1.03411,1.03043,1.03277
4/5/11 3:00,1.03277,1.03333,1.02881,1.03127
4/5/11 7:00,1.03127,1.03503,1.03011,1.03422
4/5/11 11:00,1.03422,1.03661,1.03257,1.03285
4/5/11 15:00,1.03285,1.03437,1.0315,1.03407
4/5/11 19:00,1.03407,1.03753,1.03308,1.03679
4/5/11 23:00,1.03679,1.03949,1.03433,1.03761
4/6/11 3:00,1.03761,1.03931,1.03733,1.03861
4/6/11 7:00,1.03861,1.04511,1.03851,1.04242
4/6/11 11:00,1.04242,1.04456,1.04221,1.04384
4/6/11 15:00,1.04384,1.0442,1.04201,1.04248
4/6/11 19:00,1.04248,1.04823,1.04219,1.04591
4/6/11 23:00,1.04591,1.04884,1.04528,1.04846
4/7/11 3:00,1.04846,1.05041,1.04673,1.04788
4/7/11 7:00,1.04788,1.05081,1.0412,1.04621
4/7/11 11:00,1.04621,1.04724,1.04308,1.0468
4/7/11 15:00,1.0468,1.04794,1.04521,1.04772
4/7/11 19:00,1.04772,1.05275,1.04716,1.05258
4/7/11 23:00,1.05258,1.05398,1.05153,1.05213
4/8/11 3:00,1.05213,1.05451,1.05142,1.05303
4/8/11 7:00,1.05303,1.05445,1.05221,1.05345
4/8/11 11:00,1.05345,1.0582,1.05167,1.0576
4/10/11 15:00,1.0576,1.0576,1.05513,1.05593
4/10/11 19:00,1.05593,1.05771,1.05385,1.05725
4/10/11 23:00,1.05725,1.05807,1.05471,1.05518
4/11/11 3:00,1.05518,1.05601,1.05292,1.05344
4/11/11 7:00,1.05344,1.05535,1.05148,1.05153
4/11/11 11:00,1.05153,1.05266,1.04842,1.0493
4/11/11 15:00,1.0493,1.05113,1.04575,1.04662
4/11/11 19:00,1.04662,1.04706,1.03894,1.04265
4/11/11 23:00,1.04265,1.0498,1.04182,1.04772
4/12/11 3:00,1.04772,1.0523,1.04651,1.05089
4/12/11 7:00,1.05089,1.05182,1.04453,1.04732
4/12/11 11:00,1.04732,1.04916,1.04316,1.0436
4/12/11 15:00,1.0436,1.0492,1.0432,1.04781
4/12/11 19:00,1.04781,1.0481,1.04285,1.04651
4/12/11 23:00,1.04651,1.051,1.0465,1.04865
4/13/11 3:00,1.04865,1.0506,1.04751,1.0502
4/13/11 7:00,1.0502,1.0539,1.04816,1.04908
4/13/11 11:00,1.04908,1.05098,1.04753,1.0505
4/13/11 15:00,1.0505,1.0507,1.04646,1.0477
4/13/11 19:00,1.0477,1.0518,1.04574,1.05115
4/13/11 23:00,1.05115,1.05454,1.05103,1.0524
4/14/11 3:00,1.0524,1.05301,1.04662,1.05048
4/14/11 7:00,1.05048,1.0549,1.04919,1.05428
4/14/11 11:00,1.05428,1.05485,1.05293,1.05405
4/14/11 15:00,1.05405,1.05584,1.053,1.05458
4/14/11 19:00,1.05458,1.05475,1.0516,1.05306
4/14/11 23:00,1.05306,1.05341,1.05108,1.05235
4/15/11 3:00,1.05235,1.0539,1.05112,1.053
4/15/11 7:00,1.053,1.05717,1.05258,1.05678
4/15/11 11:00,1.05678,1.05784,1.05541,1.05601
4/17/11 15:00,1.05601,1.05675,1.05354,1.05391
4/17/11 19:00,1.05391,1.05671,1.05267,1.05583
4/17/11 23:00,1.05583,1.05727,1.05247,1.05385
4/18/11 3:00,1.05385,1.05512,1.05099,1.05117
4/18/11 7:00,1.05117,1.0546,1.04541,1.04968
4/18/11 11:00,1.04968,1.05194,1.04831,1.05076
4/18/11 15:00,1.05076,1.05116,1.04775,1.0487
4/18/11 19:00,1.0487,1.04996,1.04594,1.04659
4/18/11 23:00,1.04659,1.04781,1.04431,1.04727
4/19/11 3:00,1.04727,1.0517,1.04724,1.04908
4/19/11 7:00,1.04908,1.0528,1.04893,1.05128
4/19/11 11:00,1.05128,1.05331,1.05108,1.05255
4/19/11 15:00,1.05255,1.05658,1.05184,1.05629
4/19/11 19:00,1.05629,1.05983,1.05586,1.0585
4/19/11 23:00,1.0585,1.06613,1.0578,1.06587
4/20/11 3:00,1.06587,1.0687,1.06454,1.0653
4/20/11 7:00,1.0653,1.06915,1.06463,1.06612
4/20/11 11:00,1.06612,1.07166,1.06487,1.0712
4/20/11 15:00,1.0712,1.07388,1.06766,1.0728
4/20/11 19:00,1.0728,1.07718,1.07262,1.07433
4/20/11 23:00,1.07433,1.07745,1.07321,1.075
4/21/11 3:00,1.075,1.07706,1.07377,1.07462
4/21/11 7:00,1.07462,1.076,1.0727,1.07455
4/21/11 11:00,1.07455,1.07515,1.07417,1.0745
4/21/11 15:00,1.0745,1.07555,1.07406,1.07467
4/21/11 19:00,1.07467,1.07472,1.07202,1.07311
4/21/11 23:00,1.07311,1.0745,1.07231,1.07364
4/22/11 3:00,1.07364,1.07473,1.0734,1.07397
4/22/11 7:00,1.07397,1.0746,1.07263,1.07344
4/22/11 11:00,1.07344,1.07476,1.07326,1.07409
4/24/11 15:00,1.07409,1.07751,1.07365,1.07488
4/24/11 19:00,1.07488,1.07562,1.07114,1.07236
4/24/11 23:00,1.07236,1.0749,1.07143,1.07463
4/25/11 3:00,1.07463,1.076,1.07264,1.07317
4/25/11 7:00,1.07317,1.07409,1.06843,1.07076
4/25/11 11:00,1.07076,1.0727,1.0704,1.07181
4/25/11 15:00,1.07181,1.07313,1.06856,1.06961
4/25/11 19:00,1.06961,1.07034,1.06771,1.06843
4/25/11 23:00,1.06843,1.0766,1.06776,1.07515
4/26/11 3:00,1.07515,1.07614,1.07372,1.07574
4/26/11 7:00,1.07574,1.07923,1.07375,1.07828
4/26/11 11:00,1.07828,1.07891,1.07682,1.07785
4/26/11 15:00,1.07785,1.0823,1.07736,1.08061
4/26/11 19:00,1.08061,1.08523,1.07894,1.08431
4/26/11 23:00,1.08431,1.08441,1.08065,1.0838
4/27/11 3:00,1.0838,1.0838,1.08101,1.0823
4/27/11 7:00,1.0823,1.08293,1.07777,1.0815
4/27/11 11:00,1.0815,1.08786,1.08125,1.0871
4/27/11 15:00,1.0871,1.09166,1.08514,1.0911
4/27/11 19:00,1.0911,1.09472,1.09055,1.09332
4/27/11 23:00,1.09332,1.09417,1.09089,1.09275
4/28/11 3:00,1.09275,1.09362,1.0882,1.08917
4/28/11 7:00,1.08917,1.09281,1.08816,1.08837
4/28/11 11:00,1.08837,1.09291,1.08628,1.09275
4/28/11 15:00,1.09275,1.09418,1.09014,1.09017
4/28/11 19:00,1.09017,1.09178,1.08816,1.08965
4/28/11 23:00,1.08965,1.09304,1.08951,1.09202
4/29/11 3:00,1.09202,1.09644,1.09181,1.09513
4/29/11 7:00,1.09513,1.09581,1.09235,1.09454
4/29/11 11:00,1.09454,1.09772,1.09444,1.09669
5/1/11 15:00,1.09669,1.10105,1.09302,1.0981
5/1/11 19:00,1.0981,1.0987,1.09216,1.09436
5/1/11 23:00,1.09436,1.09568,1.09255,1.09496
5/2/11 3:00,1.09496,1.09638,1.09405,1.09467
5/2/11 7:00,1.09467,1.10118,1.09448,1.09623
5/2/11 11:00,1.09623,1.09724,1.09297,1.09438
5/2/11 15:00,1.09438,1.09524,1.09218,1.09331
5/2/11 19:00,1.09331,1.09444,1.08876,1.09135
5/2/11 23:00,1.09135,1.092,1.08652,1.0888
5/3/11 3:00,1.0888,1.0894,1.08463,1.08765
5/3/11 7:00,1.08765,1.09331,1.08711,1.0898
5/3/11 11:00,1.0898,1.09011,1.08383,1.08445
5/3/11 15:00,1.08445,1.0867,1.08313,1.08363
5/3/11 19:00,1.08363,1.08393,1.07892,1.0816
5/3/11 23:00,1.0816,1.0877,1.08156,1.08612
5/4/11 3:00,1.08612,1.0869,1.08224,1.08663
5/4/11 7:00,1.08663,1.08742,1.07381,1.07544
5/4/11 11:00,1.07544,1.07791,1.07292,1.0746
5/4/11 15:00,1.0746,1.0769,1.07257,1.07665
5/4/11 19:00,1.07665,1.0771,1.06938,1.07284
5/4/11 23:00,1.07284,1.07458,1.07065,1.07108
5/5/11 3:00,1.07108,1.07157,1.0642,1.067
5/5/11 7:00,1.067,1.06937,1.06013,1.06387
5/5/11 11:00,1.06387,1.06511,1.05364,1.0578
5/5/11 15:00,1.0578,1.0647,1.0577,1.06313
5/5/11 19:00,1.06313,1.0734,1.0629,1.069
5/5/11 23:00,1.069,1.07175,1.06326,1.0668
5/6/11 3:00,1.0668,1.07635,1.06525,1.0754
5/6/11 7:00,1.0754,1.0803,1.07083,1.07349
5/6/11 11:00,1.07349,1.07461,1.06614,1.06901
5/8/11 15:00,1.06901,1.07633,1.06901,1.07373
5/8/11 19:00,1.07373,1.07791,1.07215,1.07775
5/8/11 23:00,1.07775,1.0787,1.0747,1.07772
5/9/11 3:00,1.07772,1.0779,1.07163,1.07319
5/9/11 7:00,1.07319,1.07742,1.07082,1.07542
5/9/11 11:00,1.07542,1.08121,1.07506,1.0805
5/9/11 15:00,1.0805,1.08071,1.07528,1.07585
5/9/11 19:00,1.07585,1.07991,1.07472,1.07711
5/9/11 23:00,1.07711,1.0794,1.07361,1.07891
5/10/11 3:00,1.07891,1.08175,1.07738,1.07927
5/10/11 7:00,1.07927,1.0819,1.07684,1.0791
5/10/11 11:00,1.0791,1.08501,1.07801,1.0836
5/10/11 15:00,1.0836,1.0864,1.0831,1.0861
5/10/11 19:00,1.0861,1.0872,1.08353,1.08572
5/10/11 23:00,1.08572,1.08804,1.08501,1.08712
5/11/11 3:00,1.08712,1.08888,1.08207,1.0838
5/11/11 7:00,1.0838,1.08481,1.06829,1.07141
5/11/11 11:00,1.07141,1.0717,1.06644,1.0699
5/11/11 15:00,1.0699,1.07135,1.06742,1.07022
5/11/11 19:00,1.07022,1.07039,1.0586,1.06417
5/11/11 23:00,1.06417,1.06542,1.05742,1.0601
5/12/11 3:00,1.0601,1.0639,1.05671,1.06219
5/12/11 7:00,1.06219,1.0675,1.06056,1.06637
5/12/11 11:00,1.06637,1.06971,1.06483,1.0676
5/12/11 15:00,1.0676,1.06778,1.0646,1.06555
5/12/11 19:00,1.06555,1.06575,1.06184,1.06349
5/12/11 23:00,1.06349,1.07162,1.06326,1.06992
5/13/11 3:00,1.06992,1.07074,1.06695,1.06841
5/13/11 7:00,1.06841,1.06872,1.05202,1.05688
5/13/11 11:00,1.05688,1.05956,1.05613,1.05652
5/15/11 15:00,1.05652,1.05809,1.05285,1.05291
5/15/11 19:00,1.05291,1.05723,1.05263,1.05548
5/15/11 23:00,1.05548,1.0594,1.05412,1.05631
5/16/11 3:00,1.05631,1.05671,1.05133,1.055
5/16/11 7:00,1.055,1.06422,1.05444,1.05976
5/16/11 11:00,1.05976,1.06204,1.05511,1.0552
5/16/11 15:00,1.0552,1.05883,1.0551,1.05777
5/16/11 19:00,1.05777,1.05993,1.05333,1.05925
5/16/11 23:00,1.05925,1.06176,1.05669,1.0574
5/17/11 3:00,1.0574,1.06081,1.05351,1.05487
5/17/11 7:00,1.05487,1.05952,1.05052,1.05551
5/17/11 11:00,1.05551,1.0628,1.05528,1.0625
